,Word,Count,% of Total
277,floor,21,0.04898301922000374
278,lookin,20,0.046650494495241654
279,truth,20,0.046650494495241654
280,forget,20,0.046650494495241654
281,man,20,0.046650494495241654
282,open,20,0.046650494495241654
283,remember,20,0.046650494495241654
284,bad,20,0.046650494495241654
285,has,19,0.04431796977047957
286,sure,19,0.04431796977047957
287,help,19,0.04431796977047957
288,everyone,19,0.04431796977047957
289,doesnt,19,0.04431796977047957
290,everyday,19,0.04431796977047957
291,looking,19,0.04431796977047957
292,dreams,19,0.04431796977047957
293,comes,18,0.04198544504571749
294,talk,18,0.04198544504571749
295,within,18,0.04198544504571749
296,feeling,18,0.04198544504571749
297,an,18,0.04198544504571749
298,walk,18,0.04198544504571749
299,put,18,0.04198544504571749
300,million,18,0.04198544504571749
301,trust,18,0.04198544504571749
302,imma,18,0.04198544504571749
303,alive,18,0.04198544504571749
304,lost,18,0.04198544504571749
305,two,18,0.04198544504571749
306,getting,17,0.0396529203209554
307,these,17,0.0396529203209554
308,nowhere,17,0.0396529203209554
309,step,17,0.0396529203209554
310,coming,17,0.0396529203209554
311,holding,17,0.0396529203209554
312,arms,17,0.0396529203209554
313,didnt,17,0.0396529203209554
314,play,17,0.0396529203209554
315,whats,17,0.0396529203209554
316,wait,17,0.0396529203209554
317,thought,17,0.0396529203209554
318,takes,17,0.0396529203209554
319,mistake,17,0.0396529203209554
320,may,17,0.0396529203209554
321,helpless,16,0.03732039559619332
322,though,16,0.03732039559619332
323,late,16,0.03732039559619332
324,sorry,16,0.03732039559619332
325,fire,16,0.03732039559619332
326,stand,16,0.03732039559619332
327,pain,16,0.03732039559619332
328,kind,15,0.03498787087143124
329,different,15,0.03498787087143124
330,dream,15,0.03498787087143124
331,babe,15,0.03498787087143124
332,far,15,0.03498787087143124
333,music,15,0.03498787087143124
334,break,15,0.03498787087143124
335,shes,15,0.03498787087143124
336,sweet,15,0.03498787087143124
337,behind,15,0.03498787087143124
338,set,15,0.03498787087143124
339,changed,15,0.03498787087143124
340,rain,15,0.03498787087143124
341,miss,15,0.03498787087143124
342,promises,15,0.03498787087143124
343,myself,15,0.03498787087143124
344,everywhere,14,0.03265534614666916
345,fine,14,0.03265534614666916
346,understand,14,0.03265534614666916
347,hand,14,0.03265534614666916
348,touch,14,0.03265534614666916
349,ohh,14,0.03265534614666916
350,wed,14,0.03265534614666916
351,moment,14,0.03265534614666916
352,single,14,0.03265534614666916
353,many,14,0.03265534614666916
354,sky,14,0.03265534614666916
355,straight,14,0.03265534614666916
356,blind,14,0.03265534614666916
357,backstreets,14,0.03265534614666916
358,saved,14,0.03265534614666916
359,star,14,0.03265534614666916
360,strong,14,0.03265534614666916
361,tryin,14,0.03265534614666916
362,whatever,14,0.03265534614666916
363,walls,14,0.03265534614666916
364,guess,14,0.03265534614666916
365,those,14,0.03265534614666916
366,hot,14,0.03265534614666916
367,he,14,0.03265534614666916
368,minute,13,0.03032282142190707
369,killing,13,0.03032282142190707
370,nothings,13,0.03032282142190707
371,fight,13,0.03032282142190707
372,round,13,0.03032282142190707
373,saying,13,0.03032282142190707
374,ok,13,0.03032282142190707
375,door,13,0.03032282142190707
376,undone,13,0.03032282142190707
377,searching,13,0.03032282142190707
378,honey,13,0.03032282142190707
379,pieces,13,0.03032282142190707
380,running,13,0.03032282142190707
381,dance,13,0.03032282142190707
382,knows,13,0.03032282142190707
383,until,13,0.03032282142190707
384,work,13,0.03032282142190707
385,10000,13,0.03032282142190707
386,anything,13,0.03032282142190707
387,taking,13,0.03032282142190707
388,hurts,13,0.03032282142190707
389,known,13,0.03032282142190707
390,lied,13,0.03032282142190707
391,shining,13,0.03032282142190707
392,gave,13,0.03032282142190707
393,took,13,0.03032282142190707
394,times,13,0.03032282142190707
395,save,13,0.03032282142190707
396,off,13,0.03032282142190707
397,ah,13,0.03032282142190707
398,air,13,0.03032282142190707
399,rise,13,0.03032282142190707
400,each,13,0.03032282142190707
401,next,12,0.027990296697144992
402,leaving,12,0.027990296697144992
403,because,12,0.027990296697144992
404,lonely,12,0.027990296697144992
405,everytime,12,0.027990296697144992
406,x9,12,0.027990296697144992
407,goin,12,0.027990296697144992
408,anymore,12,0.027990296697144992
409,seem,12,0.027990296697144992
410,colder,12,0.027990296697144992
411,deserve,12,0.027990296697144992
412,outside,12,0.027990296697144992
413,till,12,0.027990296697144992
414,seen,12,0.027990296697144992
415,weird,12,0.027990296697144992
416,finally,12,0.027990296697144992
417,standing,12,0.027990296697144992
418,passionate,12,0.027990296697144992
419,found,12,0.027990296697144992
420,lies,12,0.027990296697144992
421,movin,12,0.027990296697144992
422,groove,12,0.027990296697144992
423,being,12,0.027990296697144992
424,wherever,11,0.025657771972382906
425,move,11,0.025657771972382906
426,dj,11,0.025657771972382906
427,tears,11,0.025657771972382906
428,crawling,11,0.025657771972382906
429,nights,11,0.025657771972382906
430,heartache,11,0.025657771972382906
431,shouldve,11,0.025657771972382906
432,fool,11,0.025657771972382906
433,word,11,0.025657771972382906
434,tried,11,0.025657771972382906
435,child,11,0.025657771972382906
436,near,11,0.025657771972382906
437,saw,11,0.025657771972382906
438,color,11,0.025657771972382906
439,mr,11,0.025657771972382906
440,broke,11,0.025657771972382906
441,treat,11,0.025657771972382906
442,low,11,0.025657771972382906
443,shorty,10,0.023325247247620827
444,perfect,10,0.023325247247620827
445,wild,10,0.023325247247620827
446,keeps,10,0.023325247247620827
447,met,10,0.023325247247620827
448,wouldnt,10,0.023325247247620827
449,along,10,0.023325247247620827
450,kevin,10,0.023325247247620827
451,does,10,0.023325247247620827
452,memories,10,0.023325247247620827
453,shape,10,0.023325247247620827
454,real,10,0.023325247247620827
455,between,10,0.023325247247620827
456,yourself,10,0.023325247247620827
457,own,10,0.023325247247620827
458,showed,10,0.023325247247620827
459,permanent,10,0.023325247247620827
460,game,10,0.023325247247620827
461,name,10,0.023325247247620827
462,hit,10,0.023325247247620827
463,huh,10,0.023325247247620827
464,become,10,0.023325247247620827
465,loves,10,0.023325247247620827
466,til,9,0.020992722522858744
467,somewhere,9,0.020992722522858744
468,nearby,9,0.020992722522858744
469,dadadadadada,9,0.020992722522858744
470,afraid,9,0.020992722522858744
471,ground,9,0.020992722522858744
472,answer,9,0.020992722522858744
473,kept,9,0.020992722522858744
474,chances,9,0.020992722522858744
475,matters,9,0.020992722522858744
476,starts,9,0.020992722522858744
477,angels,9,0.020992722522858744
478,since,9,0.020992722522858744
479,sometimes,9,0.020992722522858744
480,god,9,0.020992722522858744
481,chateau,9,0.020992722522858744
482,stuck,9,0.020992722522858744
483,cold,9,0.020992722522858744
484,livin,9,0.020992722522858744
485,hope,9,0.020992722522858744
486,today,9,0.020992722522858744
487,stain,9,0.020992722522858744
488,therell,9,0.020992722522858744
489,supposed,9,0.020992722522858744
490,bit,9,0.020992722522858744
491,friend,9,0.020992722522858744
492,someday,9,0.020992722522858744
493,broken,9,0.020992722522858744
494,comin,9,0.020992722522858744
495,taste,9,0.020992722522858744
496,wake,9,0.020992722522858744
497,song,9,0.020992722522858744
498,soon,9,0.020992722522858744
499,meant,9,0.020992722522858744
500,larger,9,0.020992722522858744
501,afternoon,9,0.020992722522858744
502,second,9,0.020992722522858744
503,soul,9,0.020992722522858744
504,wide,9,0.020992722522858744
505,everythings,9,0.020992722522858744
506,prove,9,0.020992722522858744
507,trouble,9,0.020992722522858744
508,hearts,9,0.020992722522858744
509,poster,8,0.01866019779809666
510,shot,8,0.01866019779809666
511,madeleine,8,0.01866019779809666
512,meet,8,0.01866019779809666
513,space,8,0.01866019779809666
514,control,8,0.01866019779809666
515,boyfriend,8,0.01866019779809666
516,jam,8,0.01866019779809666
517,letting,8,0.01866019779809666
518,lips,8,0.01866019779809666
519,woman,8,0.01866019779809666
520,swear,8,0.01866019779809666
521,walking,8,0.01866019779809666
522,evergreen,8,0.01866019779809666
523,voice,8,0.01866019779809666
524,middle,8,0.01866019779809666
525,closer,8,0.01866019779809666
526,came,8,0.01866019779809666
527,bring,8,0.01866019779809666
528,hurting,8,0.01866019779809666
529,anywhere,8,0.01866019779809666
530,felt,8,0.01866019779809666
531,whole,8,0.01866019779809666
532,walked,8,0.01866019779809666
533,already,8,0.01866019779809666
534,caught,8,0.01866019779809666
535,watch,8,0.01866019779809666
536,loneliness,8,0.01866019779809666
537,knowing,8,0.01866019779809666
538,spent,8,0.01866019779809666
539,tear,8,0.01866019779809666
540,aall,8,0.01866019779809666
541,crying,8,0.01866019779809666
542,eh,8,0.01866019779809666
543,worry,8,0.01866019779809666
544,sing,8,0.01866019779809666
545,car,8,0.01866019779809666
546,couldnt,8,0.01866019779809666
547,bed,8,0.01866019779809666
548,empty,8,0.01866019779809666
549,friends,8,0.01866019779809666
550,explain,8,0.01866019779809666
551,while,8,0.01866019779809666
552,heaven,8,0.01866019779809666
553,says,8,0.01866019779809666
554,lovers,8,0.01866019779809666
555,reach,7,0.01632767307333458
556,begging,7,0.01632767307333458
557,erase,7,0.01632767307333458
558,lay,7,0.01632767307333458
559,piece,7,0.01632767307333458
560,stars,7,0.01632767307333458
561,rest,7,0.01632767307333458
562,pride,7,0.01632767307333458
563,thank,7,0.01632767307333458
564,front,7,0.01632767307333458
565,seems,7,0.01632767307333458
566,young,7,0.01632767307333458
567,chest,7,0.01632767307333458
568,impossible,7,0.01632767307333458
569,throw,7,0.01632767307333458
570,line,7,0.01632767307333458
571,realize,7,0.01632767307333458
572,hate,7,0.01632767307333458
573,knees,7,0.01632767307333458
574,hurt,7,0.01632767307333458
575,sleep,7,0.01632767307333458
576,breath,7,0.01632767307333458
